5     22    472.86    -0.00609    169.398    4294
5     21    405.31    -0.00523    168.575    4294
5     20    624.71    -0.00361      0.000    4294
5     19    614.13    -0.00376      0.000    4294
5     18    502.12    -0.00606    150.445    4294
5     17    543.26    -0.00547    114.268    4294
5     16    628.70    -0.00376      0.000    4294
5     15    393.63    -0.00829    279.419    4294
5     14    396.55    -0.00827    269.467    4294
5     13    471.62    -0.00668    170.490    4294
5     12    391.04    -0.01244    279.913    4294
5     11    425.82    -0.01216    281.157    4294
5     10    369.62    -0.01209    309.757    4294
5      9    452.01    -0.00698    158.358    4294
5      8    473.10    -0.04809    442.430    4294
5      7    545.38    -0.06628    486.120    4294
5      6    662.85    -0.00586      0.004    4294
5      5    671.10    -0.00628      0.008    4294
5      4    768.36    -0.01337      0.000    4294
5      3    826.27    -0.01901      0.000    4294
5      2    529.24     0.00000      0.000    4294
5      1    656.19     0.00000      0.000    4294
